isbn,title,author,year,publisher,coverMedium,avgRating,ratingCount
0394830148,The Berenstain Bears and Too Much Vacation (First Time Books),Stan Berenstain,1989,Random House Children's Books,http://images.amazon.com/images/P/0394830148.01.MZZZZZZZ.jpg,7.57,7
0930031067,The Man Who Planted Trees,Jean Giono,1987,Chelsea Green Publishing Company,http://images.amazon.com/images/P/0930031067.01.MZZZZZZZ.jpg,7.57,7
0394541545,Texas,James A. Michener,1990,Random House Inc,http://images.amazon.com/images/P/0394541545.01.MZZZZZZZ.jpg,7.57,7
0449219631,Jaws,Peter Benchley,1991,Fawcett Books,http://images.amazon.com/images/P/0449219631.01.MZZZZZZZ.jpg,7.57,7
0449209598,Murder in the Smithsonian (Capital Crime Mysteries),Margaret Truman,1990,Fawcett Books,http://images.amazon.com/images/P/0449209598.01.MZZZZZZZ.jpg,7.57,7
0886775876,The Legend of Nightfall (Daw Book Collectors),Mickey Zucker Reichert,1993,Daw Books,http://images.amazon.com/images/P/0886775876.01.MZZZZZZZ.jpg,7.57,7
0671721135,THROUGH THE ICE,Piers Anthony,1992,Baen,http://images.amazon.com/images/P/0671721135.01.MZZZZZZZ.jpg,7.57,7
0156004011,The Stone Raft,Jose Saramago,1996,Harvest Books,http://images.amazon.com/images/P/0156004011.01.MZZZZZZZ.jpg,7.57,7
0449220605,"He, She and It",Marge Piercy,1993,Fawcett Books,http://images.amazon.com/images/P/0449220605.01.MZZZZZZZ.jpg,7.57,7
0375421815,The Crazed: A Novel,HA JIN,2002,Pantheon,http://images.amazon.com/images/P/0375421815.01.MZZZZZZZ.jpg,7.57,7
0765108674,"Politically Correct, the Ultimate Storybook: Politically Correct Bedtime Stories, Once upon a More Enlightened Time, and Politically Correct Holiday Stories",James Finn Garner,1998,Smithmark Publishers,http://images.amazon.com/images/P/0765108674.01.MZZZZZZZ.jpg,7.57,7
039480967X,Bears on Wheels (Bright &amp; Early Books),STAN BERENSTAIN,1969,Random House Books for Young Readers,http://images.amazon.com/images/P/039480967X.01.MZZZZZZZ.jpg,7.57,7
0451207505,Trapped,Greg Iles,2002,Signet Book,http://images.amazon.com/images/P/0451207505.01.MZZZZZZZ.jpg,7.57,7
3442427983,Mein ist die Rache.,Elizabeth George,1994,Goldmann,http://images.amazon.com/images/P/3442427983.01.MZZZZZZZ.jpg,7.57,7
0385423977,The Beauty Myth: How Images of Beauty Are Used Against Women,Naomi Wolf,1992,Anchor,http://images.amazon.com/images/P/0385423977.01.MZZZZZZZ.jpg,7.57,7
0345435648,Indigo Slam: An Elvis Cole Novel (Elvis Cole Novels (Paperback)),Robert Crais,2003,Fawcett Books,http://images.amazon.com/images/P/0345435648.01.MZZZZZZZ.jpg,7.57,7
0515135305,Catching Midnight,Emma Holly,2003,Jove Books,http://images.amazon.com/images/P/0515135305.01.MZZZZZZZ.jpg,7.57,7
0886775167,"Winds of Fate (The Mage Winds, Book 1)",Mercedes Lackey,1997,Daw Books,http://images.amazon.com/images/P/0886775167.01.MZZZZZZZ.jpg,7.57,7
0345380975,Stranger at the Wedding,Barbara Hambly,1994,Del Rey Books,http://images.amazon.com/images/P/0345380975.01.MZZZZZZZ.jpg,7.57,7
0553586203,The Wedding Game,JANE FEATHER,2004,Bantam,http://images.amazon.com/images/P/0553586203.01.MZZZZZZZ.jpg,7.57,7
0590483471,"Monster Blood III (Goosebumps, No 29)",R. L. Stine,1995,Apple,http://images.amazon.com/images/P/0590483471.01.MZZZZZZZ.jpg,7.57,7
0140620478,Far from the Madding Crowd (Penguin Popular Classics),Thomas Hardy,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620478.01.MZZZZZZZ.jpg,7.57,7
0553211684,Tess of the d'Urbervilles,THOMAS HARDY,1984,Bantam Classics,http://images.amazon.com/images/P/0553211684.01.MZZZZZZZ.jpg,7.57,7
0061096962,"Perfect Murder, Perfect Town : The Uncensored Story of the JonBenet Murder and the Grand Jury's Search for the Final Truth",Lawrence Schiller,1999,HarperTorch,http://images.amazon.com/images/P/0061096962.01.MZZZZZZZ.jpg,7.57,7
1551668289,Looking For Laura,Judith Arnold,2001,Mira,http://images.amazon.com/images/P/1551668289.01.MZZZZZZZ.jpg,7.57,7
0380728168,Final Victim,Stephen J. Cannell,1997,Avon,http://images.amazon.com/images/P/0380728168.01.MZZZZZZZ.jpg,7.57,7
0316693863,Hide and Seek,James Patterson,1996,Little Brown &amp; Co,http://images.amazon.com/images/P/0316693863.01.MZZZZZZZ.jpg,7.57,7
0679753117,Dead Lagoon: An Aurelio Zen Mystery (Vintage Crime/Black Lizard),Michael Dibdin,1996,Vintage Books USA,http://images.amazon.com/images/P/0679753117.01.MZZZZZZZ.jpg,7.57,7
0312978863,Murder With Puffins : A Meg Langslow Mystery (A Meg Lanslow Mystery),Donna Andrews,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312978863.01.MZZZZZZZ.jpg,7.57,7
0688088686,Tell Me No Secrets,Joy Fielding,1993,Harpercollins,http://images.amazon.com/images/P/0688088686.01.MZZZZZZZ.jpg,7.57,7
0446608483,The Pledge,Rob Kean,2000,Warner Books,http://images.amazon.com/images/P/0446608483.01.MZZZZZZZ.jpg,7.57,7
0201489376,Dreams of Trespass: Tales of a Harem Girlhood,Fatima Mernissi,1995,Addison Wesley Publishing Company,http://images.amazon.com/images/P/0201489376.01.MZZZZZZZ.jpg,7.57,7
0860917886,"I, Rigoberta Menchu: An Indian Woman in Guatemala",Rigoberta Menchu,1987,Verso,http://images.amazon.com/images/P/0860917886.01.MZZZZZZZ.jpg,7.57,7
0316196614,This Body : A Novel of Reincarnation,Laurel Doud,2000,Back Bay Books,http://images.amazon.com/images/P/0316196614.01.MZZZZZZZ.jpg,7.57,7
0373218095,Two By Twilight (2 novels in 1),Maggie Shayne,2003,Silhouette,http://images.amazon.com/images/P/0373218095.01.MZZZZZZZ.jpg,7.57,7
0380793334,Joining,Johanna Lindsey,2000,Avon,http://images.amazon.com/images/P/0380793334.01.MZZZZZZZ.jpg,7.57,7
0451457528,Flesh and Silver,Stephen L. Burns,1999,Roc,http://images.amazon.com/images/P/0451457528.01.MZZZZZZZ.jpg,7.57,7
0553580280,Catch As Cat Can,Rita Mae Brown,2003,Bantam Books,http://images.amazon.com/images/P/0553580280.01.MZZZZZZZ.jpg,7.57,7
0385491808,Crooked Little Heart,Anne Lamott,1998,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385491808.01.MZZZZZZZ.jpg,7.57,7
0671709704,"Boogeyman (Star Trek: The Next Generation, No. 17)",Mel Gilden,1991,Star Trek,http://images.amazon.com/images/P/0671709704.01.MZZZZZZZ.jpg,7.57,7
0345387023,"Witches' Brew (The Magic Kingdom of Landover, Book 5)",TERRY BROOKS,1996,Del Rey,http://images.amazon.com/images/P/0345387023.01.MZZZZZZZ.jpg,7.57,7
0345440404,Summer Moon,JILL MARIE LANDIS,2002,Ivy Books,http://images.amazon.com/images/P/0345440404.01.MZZZZZZZ.jpg,7.57,7
0440154472,Jailbird,Kurt Vonnegut,1980,Dell,http://images.amazon.com/images/P/0440154472.01.MZZZZZZZ.jpg,7.57,7
0451525663,Summer (Signet Classic),Edith Wharton,1993,Signet Classics,http://images.amazon.com/images/P/0451525663.01.MZZZZZZZ.jpg,7.57,7
0440219329,Both Sides of Time (Scholastic Classics),Caroline B. Cooney,1997,Laure Leaf,http://images.amazon.com/images/P/0440219329.01.MZZZZZZZ.jpg,7.57,7
076790284X,Bella Tuscany : The Sweet Life in Italy,FRANCES MAYES,2000,Broadway,http://images.amazon.com/images/P/076790284X.01.MZZZZZZZ.jpg,7.57,7
0679776362,I Was Amelia Earhart: A Novel (Vintage Contemporaries),Jane Mendelsohn,1997,Vintage Books USA,http://images.amazon.com/images/P/0679776362.01.MZZZZZZZ.jpg,7.57,7
0515128007,The Morning After,Suzanne Forster,2000,Jove Books,http://images.amazon.com/images/P/0515128007.01.MZZZZZZZ.jpg,7.57,7
0060191821,Worst Fears Realized,Stuart Woods,1999,Harpercollins,http://images.amazon.com/images/P/0060191821.01.MZZZZZZZ.jpg,7.57,7
0553584367,Dream of Me/Believe in Me,Josie Litton,2001,Bantam Books,http://images.amazon.com/images/P/0553584367.01.MZZZZZZZ.jpg,7.57,7
0743204735,Bush at War,Bob Woodward,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0743204735.01.MZZZZZZZ.jpg,7.57,7
0140501738,Corduroy (Picture Puffins),Don Freeman,1976,Puffin Books,http://images.amazon.com/images/P/0140501738.01.MZZZZZZZ.jpg,7.57,7
0671003682,Frasier,Jefferson Graham,1996,Pocket Books,http://images.amazon.com/images/P/0671003682.01.MZZZZZZZ.jpg,7.57,7
1551669072,Desperate Measures (Barbara Holloway Novels (Paperback)),Kate Wilhelm,2002,Mira,http://images.amazon.com/images/P/1551669072.01.MZZZZZZZ.jpg,7.57,7
2266023101,Le Meilleur Des Mondes,Aldous Huxley,1998,Pocket,http://images.amazon.com/images/P/2266023101.01.MZZZZZZZ.jpg,7.57,7
0786889543,The Job,Douglas Kennedy,1999,Warner Books (Mm),http://images.amazon.com/images/P/0786889543.01.MZZZZZZZ.jpg,7.57,7
080505622X,The Stargazey (Richard Jury Mystery Series/Martha Grimes),Martha Grimes,1998,Henry Holt &amp; Company,http://images.amazon.com/images/P/080505622X.01.MZZZZZZZ.jpg,7.57,7
0553289586,FACE ON/MILK CARTON,CAROLINE B. COONEY,1991,Starfire,http://images.amazon.com/images/P/0553289586.01.MZZZZZZZ.jpg,7.57,7
037322592X,"Alias Mommy (Secret Identity) (Intrigue, 592)",Linda O. Johnston,2000,Harlequin,http://images.amazon.com/images/P/037322592X.01.MZZZZZZZ.jpg,7.57,7
0688121195,"Voluntary Simplicity (rev) : Toward A Way Of Life That Is Outwardly Simple, Inwardly Rich",Duane Elgin,1998,Perennial Currents,http://images.amazon.com/images/P/0688121195.01.MZZZZZZZ.jpg,7.57,7
0060002077,A Gentleman's Honor,Stephanie Laurens,2003,Avon Books,http://images.amazon.com/images/P/0060002077.01.MZZZZZZZ.jpg,7.57,7
038532720X,Demon in My View,Amelia Atwater-Rhodes,2000,Delacorte Press,http://images.amazon.com/images/P/038532720X.01.MZZZZZZZ.jpg,7.57,7
0670857246,Zlata's Diary: A Childs Life in Sarajevo,Zalata Filipovic,1994,Penguin USA,http://images.amazon.com/images/P/0670857246.01.MZZZZZZZ.jpg,7.57,7
0380712520,Don't Know Much About History: Everything You Need to Know About American History but Never Learned,Kenneth Davis,1999,Perennial,http://images.amazon.com/images/P/0380712520.01.MZZZZZZZ.jpg,7.57,7
0425155064,Terminal,Robin Cook,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425155064.01.MZZZZZZZ.jpg,7.57,7
0486401588,101 Great American Poems (Dover Thrift Editions),The American Poetry &amp; Literacy Project,1998,Dover Publications,http://images.amazon.com/images/P/0486401588.01.MZZZZZZZ.jpg,7.57,7
0553568884,Darkspell,Katharine Kerr,1994,Bantam,http://images.amazon.com/images/P/0553568884.01.MZZZZZZZ.jpg,7.57,7
0380811898,A Penny Urned (Den of Antiquity),Tamar Myers,2000,Avon,http://images.amazon.com/images/P/0380811898.01.MZZZZZZZ.jpg,7.57,7
0312272189,Fear and Trembling,Amelie Nothomb,2001,St. Martin's Press,http://images.amazon.com/images/P/0312272189.01.MZZZZZZZ.jpg,7.57,7
0440102804,The Anodyne Necklace,Martha Grimes,1990,Dell,http://images.amazon.com/images/P/0440102804.01.MZZZZZZZ.jpg,7.57,7
0553568027,"Wedge's Gamble (Star Wars: X-Wing Series, Book 2)",Michael A. Stackpole,1998,Bantam,http://images.amazon.com/images/P/0553568027.01.MZZZZZZZ.jpg,7.57,7
0060391480,Microserfs,Douglas Coupland,1995,Harpercollins,http://images.amazon.com/images/P/0060391480.01.MZZZZZZZ.jpg,7.57,7
0060009012,The Lost Son: A Life in Pursuit of Justice,Bernard B. Kerik,2001,Regan Books,http://images.amazon.com/images/P/0060009012.01.MZZZZZZZ.jpg,7.57,7
0684846713,HOLDING OUT : A NOVEL,Anne O. Faulk,1998,Simon &amp; Schuster,http://images.amazon.com/images/P/0684846713.01.MZZZZZZZ.jpg,7.57,7
0394755596,Anywhere but here (Vintage contemporaries),Mona Simpson,1988,Vintage Books,http://images.amazon.com/images/P/0394755596.01.MZZZZZZZ.jpg,7.57,7
0151003076,The Curious Sofa: A Pornographic Work by Ogdred Weary,Edward Gorey,1997,Harcourt,http://images.amazon.com/images/P/0151003076.01.MZZZZZZZ.jpg,7.57,7
0451458443,"Grave Peril (The Dresden Files, Book 3)",Jim Butcher,2001,Roc,http://images.amazon.com/images/P/0451458443.01.MZZZZZZZ.jpg,7.57,7
0385332777,Move to Strike,Perri O'Shaughnessy,2000,Delacorte Press,http://images.amazon.com/images/P/0385332777.01.MZZZZZZZ.jpg,7.57,7
3423113456,Bewohnte Frau. Roman.,Gioconda Belli,1991,Dtv,http://images.amazon.com/images/P/3423113456.01.MZZZZZZZ.jpg,7.57,7
0316313068,In the Land of Dreamy Dreams,Ellen Gilchrist,1985,Little Brown &amp; Co,http://images.amazon.com/images/P/0316313068.01.MZZZZZZZ.jpg,7.57,7
0425182894,Gunmans Rhapsody,Robert B. Parker,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425182894.01.MZZZZZZZ.jpg,7.57,7
0553272225,Something Wicked,Carolyn G. Hart,1988,Bantam,http://images.amazon.com/images/P/0553272225.01.MZZZZZZZ.jpg,7.57,7
185326007X,Women in Love (Wordsworth Classics),D. H. Lawrence,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/185326007X.01.MZZZZZZZ.jpg,7.57,7
0312319754,Jane Austen in Boca: A Novel,Paula Marantz Cohen,2003,St. Martin's Griffin,http://images.amazon.com/images/P/0312319754.01.MZZZZZZZ.jpg,7.57,7
0312289197,Queenmaker: A Novel of King David's Queen,India Edghill,2002,Picador USA,http://images.amazon.com/images/P/0312289197.01.MZZZZZZZ.jpg,7.57,7
0345350480,Castle Roogna (Xanth Novels (Paperback)),Piers Anthony,1989,Del Rey Books,http://images.amazon.com/images/P/0345350480.01.MZZZZZZZ.jpg,7.57,7
050552337X,Rejar (Timeswept),Dara Joy,1997,Love Spell,http://images.amazon.com/images/P/050552337X.01.MZZZZZZZ.jpg,7.57,7
0671577786,Four &amp; Twenty Blackbirds,Mercedes Lackey,1998,Baen,http://images.amazon.com/images/P/0671577786.01.MZZZZZZZ.jpg,7.57,7
0440226430,Summer Sisters,Judy Blume,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440226430.01.MZZZZZZZ.jpg,7.56,214
0446394521,Daisy Fay and the Miracle Man,Fannie Flagg,1992,Warner Books,http://images.amazon.com/images/P/0446394521.01.MZZZZZZZ.jpg,7.56,57
0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books,http://images.amazon.com/images/P/0449221512.01.MZZZZZZZ.jpg,7.56,55
0553582127,The Search,Iris Johansen,2001,Bantam Books,http://images.amazon.com/images/P/0553582127.01.MZZZZZZZ.jpg,7.56,52
0743224574,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001,Simon &amp; Schuster,http://images.amazon.com/images/P/0743224574.01.MZZZZZZZ.jpg,7.56,50
0553210092,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam,http://images.amazon.com/images/P/0553210092.01.MZZZZZZZ.jpg,7.56,39
0671888587,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket,http://images.amazon.com/images/P/0671888587.01.MZZZZZZZ.jpg,7.56,36
0552998001,Blackberry Wine,Joanne Harris,2001,Black Swan,http://images.amazon.com/images/P/0552998001.01.MZZZZZZZ.jpg,7.56,34
0345301110,Story of O,Pauline Reage,1989,Ballantine Books,http://images.amazon.com/images/P/0345301110.01.MZZZZZZZ.jpg,7.56,32
0553282476,CAT'S EYE,MARGARET ATWOOD,1989,Bantam,http://images.amazon.com/images/P/0553282476.01.MZZZZZZZ.jpg,7.56,27
0425158640,Idoru,William Gibson,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158640.01.MZZZZZZZ.jpg,7.56,25
0345389417,Servant of the Bones,Anne Rice,1998,Ballantine Books,http://images.amazon.com/images/P/0345389417.01.MZZZZZZZ.jpg,7.56,25
0446521582,The Honk and Holler Opening Soon,Billie Letts,1998,Warner Books,http://images.amazon.com/images/P/0446521582.01.MZZZZZZZ.jpg,7.56,18
1573229083,My Dream of You,Nuala O'Faolain,2002,Riverhead Books,http://images.amazon.com/images/P/1573229083.01.MZZZZZZZ.jpg,7.56,18
0394558235,"Queen of the Damned (Vampire Chronicles, Book III)",Anne Rice,1988,Alfred A. Knopf,http://images.amazon.com/images/P/0394558235.01.MZZZZZZZ.jpg,7.56,18
0440184053,Summer's End,Danielle Steel,1980,Dell,http://images.amazon.com/images/P/0440184053.01.MZZZZZZZ.jpg,7.56,18
0451204956,Bad Boy,Olivia Goldsmith,2002,Signet Book,http://images.amazon.com/images/P/0451204956.01.MZZZZZZZ.jpg,7.56,18
0515110973,Honest Illusions,Nora Roberts,1995,Jove Books,http://images.amazon.com/images/P/0515110973.01.MZZZZZZZ.jpg,7.56,18
0060540753,Patron Saint of Liars : A Novel,Ann Patchett,2003,Perennial,http://images.amazon.com/images/P/0060540753.01.MZZZZZZZ.jpg,7.56,18
1573221775,My Dream of You,Nuala O'Faolain,2001,Riverhead Books,http://images.amazon.com/images/P/1573221775.01.MZZZZZZZ.jpg,7.56,16
0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside,http://images.amazon.com/images/P/0684841347.01.MZZZZZZZ.jpg,7.56,16
0393314804,Trainspotting,Irvine Welsh,1996,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393314804.01.MZZZZZZZ.jpg,7.56,16
0425125467,Harmful Intent,Robin Cook,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425125467.01.MZZZZZZZ.jpg,7.56,16
051513306X,The Shape of Snakes,Minette Walters,2002,Jove Books,http://images.amazon.com/images/P/051513306X.01.MZZZZZZZ.jpg,7.56,16
0380792648,Subterranean,James Rollins,1999,Avon,http://images.amazon.com/images/P/0380792648.01.MZZZZZZZ.jpg,7.56,16
0312252617,Fast Women,Jennifer Crusie,2001,St. Martin's Press,http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg,7.56,9
031215125X,The Far Pavilions,M. M. Kaye,1997,St. Martin's Press,http://images.amazon.com/images/P/031215125X.01.MZZZZZZZ.jpg,7.56,9
0671646575,Heat and Dust,Ruth Prawer Jhabvala,1987,Touchstone,http://images.amazon.com/images/P/0671646575.01.MZZZZZZZ.jpg,7.56,9
0553576011,Send No Flowers,SANDRA BROWN,2000,Bantam,http://images.amazon.com/images/P/0553576011.01.MZZZZZZZ.jpg,7.56,9
0385334729,Her Father's House,BELVA PLAIN,2002,Delacorte Press,http://images.amazon.com/images/P/0385334729.01.MZZZZZZZ.jpg,7.56,9
0373711646,"Those Christmas Angels (Harlequin Superromance, 1164)",Debbie Macomber,2003,Harlequin,http://images.amazon.com/images/P/0373711646.01.MZZZZZZZ.jpg,7.56,9
0451210840,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,New American Library,http://images.amazon.com/images/P/0451210840.01.MZZZZZZZ.jpg,7.56,9
0316198951,Jim the Boy : A Novel,Tony Earley,2001,Back Bay Books,http://images.amazon.com/images/P/0316198951.01.MZZZZZZZ.jpg,7.56,9
3257211945,Das Hotel New Hampshire,John Irving,1998,Diogenes Verlag AG,http://images.amazon.com/images/P/3257211945.01.MZZZZZZZ.jpg,7.56,9
0440509238,Spin Cycle,SUE MARGOLIS,2001,Delta,http://images.amazon.com/images/P/0440509238.01.MZZZZZZZ.jpg,7.56,9
1551668637,New Attitude,Charlotte Hughes,2001,Mira,http://images.amazon.com/images/P/1551668637.01.MZZZZZZZ.jpg,7.56,9
0345359321,Travels,Michael Crichton,1989,Ballantine Books,http://images.amazon.com/images/P/0345359321.01.MZZZZZZZ.jpg,7.56,9
0912670096,The Yellow Wallpaper (Feminist Press Reprint No. 3),Charlotte Perkins Gilman,1977,Consortium Book Sales &amp; Dist,http://images.amazon.com/images/P/0912670096.01.MZZZZZZZ.jpg,7.56,9
0425098400,Celestial Navigation,Anne Tyler,1993,Ivy Books,http://images.amazon.com/images/P/0425098400.01.MZZZZZZZ.jpg,7.56,9
0060958014,Coastliners : A Novel,Joanne Harris,2003,Perennial,http://images.amazon.com/images/P/0060958014.01.MZZZZZZZ.jpg,7.56,9
0515136549,The Sherbrooke Twins,Catherine Coulter,2004,Jove Books,http://images.amazon.com/images/P/0515136549.01.MZZZZZZZ.jpg,7.56,9
0743255224,Name All the Animals : A Memoir,Alison Smith,2004,Scribner,http://images.amazon.com/images/P/0743255224.01.MZZZZZZZ.jpg,7.56,9
059050214X,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",Kathryn Lasky,1996,Scholastic,http://images.amazon.com/images/P/059050214X.01.MZZZZZZZ.jpg,7.56,9
0345410998,Street Boys,Lorenzo Carcaterra,2003,Fawcett Books,http://images.amazon.com/images/P/0345410998.01.MZZZZZZZ.jpg,7.56,9
0373790473,"Hot on Her Tail (Harlequin Blaze, No 43)",Karen Anders,2002,Harlequin,http://images.amazon.com/images/P/0373790473.01.MZZZZZZZ.jpg,7.56,9
1551669234,Stonebrook Cottage,Carla Neggers,2002,Mira,http://images.amazon.com/images/P/1551669234.01.MZZZZZZZ.jpg,7.56,9
006251279X,The Pilgrimage,Paulo Coelho,1995,HarperSanFrancisco,http://images.amazon.com/images/P/006251279X.01.MZZZZZZZ.jpg,7.56,9
1567184855,Journey of Souls: Case Studies of Life Between Lives,Michael Newton,1994,Llewellyn Publications,http://images.amazon.com/images/P/1567184855.01.MZZZZZZZ.jpg,7.56,9
0679770151,Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home,Bailey White,1996,Vintage Books USA,http://images.amazon.com/images/P/0679770151.01.MZZZZZZZ.jpg,7.56,9
0860681297,The Edible Woman,Margaret Eleanor Atwood,1980,Virago Press (UK),http://images.amazon.com/images/P/0860681297.01.MZZZZZZZ.jpg,7.56,9
0312969228,The Concubine's Tattoo (A Sano Ichiro Mystery),Laura Joh Rowland,2000,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312969228.01.MZZZZZZZ.jpg,7.56,9
1551662779,Best Of Enemies,Taylor Smith,1997,Mira,http://images.amazon.com/images/P/1551662779.01.MZZZZZZZ.jpg,7.56,9
